id,enunciado,opcao,texto_alternativa,resposta
pc2025_01_ppn_41,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",A,"I, apenas.",B
pc2025_01_ppn_41,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",B,"II, apenas.",B
pc2025_01_ppn_41,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",C,"III, apenas.",B
pc2025_01_ppn_41,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",D,"I e III, apenas.",B
pc2025_01_ppn_41,"Se necessário à prevenção e à repressão dos crimes relacionados ao tráfico de pessoas, o membro do Ministério Público ou o delegado de polícia poderão requisitar, mediante autorização judicial, às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso. De acordo com a narrativa e considerando as disposições do Código de Processo Penal, analise as afirmativas a seguir: I. O inquérito policial deverá ser instaurado no prazo máximo de quarenta e oito horas, contado do registro da respectiva ocorrência policial. II. Não havendo manifestação judicial no prazo de doze horas, a autoridade competente requisitará às empresas prestadoras de serviço de telecomunicações e/ou telemática que disponibilizem imediatamente os meios técnicos adequados – como sinais, informações e outros – que permitam a localização da vítima ou dos suspeitos do delito em curso, com imediata comunicação ao juiz. III. O sinal permitirá acesso ao conteúdo da comunicação de qualquer natureza, que independerá de autorização judicial, conforme disposto em lei. Está correto o que se afirma em",E,"I, II e III.",B
pc2025_01_ppn_42,"José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação",A,"será admitida, caso demonstrada a imprescindibilidade da medida, sendo certo que os acareados serão reperguntados pelo juiz, para que expliquem os pontos de divergências.",C
pc2025_01_ppn_42,"José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação",B,"será admitida, sendo certo que os acareados serão reperguntados, para que expliquem os pontos de divergências, reduzindo-se a termo o ato de acareação.",C
pc2025_01_ppn_42,"José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação",C,"não será admitida, já que a fé-pública, inerente à palavra do policial civil, afasta a necessidade de se aplicar o referido instituto.",C
pc2025_01_ppn_42,"José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação",D,"não será admitida, salvo se houver a concordância expressa do Ministério Público e do próprio policial civil.",C
pc2025_01_ppn_42,"José, policial civil, foi ouvido, na qualidade de testemunha de acusação, em persecução penal afeta à prática, por João, do crime de furto qualificado pela fraude. Após a oitiva do agente da lei, passou-se ao interrogatório do acusado. A defesa, em seguida, requereu a acareação entre o policial civil José e o acusado, sob o fundamento de que existiriam divergências sobre fatos e circunstâncias relevantes. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a acareação",E,"não será admitida, já que o referido instituto não é aplicável entre testemunha e acusado.",C
pc2025_01_ppn_43,"A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.",A,Imprescindível aos cuidados especiais de pessoa menor de seis anos de idade ou com deficiência.,C
pc2025_01_ppn_43,"A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.",B,Homem com filho de até doze anos de idade incompletos.,C
pc2025_01_ppn_43,"A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.",C,Extremamente debilitado por motivo de doença grave.,C
pc2025_01_ppn_43,"A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.",D,Maior de oitenta anos.,C
pc2025_01_ppn_43,"A Polícia Civil do Estado do Piauí representou pela decretação da prisão preventiva de dezenas de investigados em complexa investigação envolvendo a prática de crimes contra a Administração Pública. Após a oitiva do Ministério Público, o juízo competente acatou a argumentação da autoridade policial, decretando a segregação cautelar dos agentes. Nesse cenário, considerando as disposições do Código de Processo Penal, poderá o juiz substituir a prisão preventiva pela domiciliar quando o agente estiver nas situações descritas a seguir, à exceção de uma. Assinale-a.",E,Gestante.,C
pc2025_01_ppn_44,"José, residente e domiciliado no Município Alfa, praticou infração de menor potencial ofensivo em detrimento de Caio, morador do Município Beta. Registre-se que a infração penal foi perpetrada no Município Gama, onde ambos trabalham. Nesse cenário, considerando as disposições da Lei no 9.099/1995, será competente para o processo e julgamento da infração de menor potencial ofensivo o Juizado Especial Criminal localizado no(s) Município(s)",A,"Beta ou Gama, a critério do ofendido.",D
pc2025_01_ppn_44,"José, residente e domiciliado no Município Alfa, praticou infração de menor potencial ofensivo em detrimento de Caio, morador do Município Beta. Registre-se que a infração penal foi perpetrada no Município Gama, onde ambos trabalham. Nesse cenário, considerando as disposições da Lei no 9.099/1995, será competente para o processo e julgamento da infração de menor potencial ofensivo o Juizado Especial Criminal localizado no(s) Município(s)",B,"Alfa ou Beta, a critério do ofendido.",D
pc2025_01_ppn_44,"José, residente e domiciliado no Município Alfa, praticou infração de menor potencial ofensivo em detrimento de Caio, morador do Município Beta. Registre-se que a infração penal foi perpetrada no Município Gama, onde ambos trabalham. Nesse cenário, considerando as disposições da Lei no 9.099/1995, será competente para o processo e julgamento da infração de menor potencial ofensivo o Juizado Especial Criminal localizado no(s) Município(s)",C,Gama.,D
pc2025_01_ppn_44,"José, residente e domiciliado no Município Alfa, praticou infração de menor potencial ofensivo em detrimento de Caio, morador do Município Beta. Registre-se que a infração penal foi perpetrada no Município Gama, onde ambos trabalham. Nesse cenário, considerando as disposições da Lei no 9.099/1995, será competente para o processo e julgamento da infração de menor potencial ofensivo o Juizado Especial Criminal localizado no(s) Município(s)",D,Beta.,D
